transaction_id,customer_id,order_date,amount,quantity,channel
T004763,C00435,"March 20, 2024",$1.00,1,Web
T003996,C00101,2024-01-19T17:15:00Z, 42.02 ,4,web
T002684,C00897,2024-07-02,141.53,1, mobile
T003868,C00174,02/11/2024,$126.35,5,in-store
T007606,C00219,"October 16, 2024",203.39,4,WEB 
T001145,C00304,2024-03-02, 198.47 ,5, mobile
T001938,C00199,"August 6, 2024", 59.96 ,2,in-store
T007435,C00808,2024-08-02T20:55:00Z,205.55,2,WEB 
T007310,C00225,2024-12-21T12:02:00Z, 90.87 ,2,Mobile
T003248,C00154,13/07/2024, 182.51 ,2,in-store
T000001,C00635,13/07/2024, 118.95 ,N/A,web
T002799,C00207,"December 10, 2024",14.92,2,Mobile
T002868,C00600,2024-12-20T09:28:00Z,88.61,2,Mobile
T004592,C00671,2024-04-17T20:59:00Z, 86.95 ,3, mobile
T005715,C00352,22/11/2024,$159.72,3,WEB 
T005571,C00778,2024-02-03T11:37:00Z,66.27,4,In-Store
T005066,C00469,2024-06-07T09:25:00Z,257.77,,Web
T006353,C00032,2024-02-23T16:10:00Z,$173.80,3,Web
T007505,C00446,"April 26, 2024", 110.36 ,1,Web
T005191,C00662,"February 24, 2024",229.09,1, mobile
T000752,C00529,"April 5, 2024", 111.33 ,3,web
T005868,C00299,2024-02-04T18:50:00Z,$153.12,1,in-store
T000534,C00444,2024-06-15T10:26:00Z, 192.80 ,3,Mobile
T000653,C00165,2024-09-16T04:10:00Z, 109.57 ,5,web
T005729,C00611,2024-02-18T17:47:00Z, 100.69 ,3,WEB 
T003196,C00834,"June 28, 2024",$180.79,2,web
T002391,C00235,"July 2, 2024", 47.48 ,1,In-Store
T004931,C00016,"September 4, 2024",$100.70,3,in-store
T003409,C00755,2024-09-15, 145.95 ,1,WEB 
T002631, C00202 ,2024-01-02,128.95,3,Mobile
T002981, C00218 ,2024-12-06T12:41:00Z,118.75,NA,Mobile
T002070,C00683,"December 13, 2024",$153.85,4,web
T002766,C00800,"September 5, 2024", 38.10 ,4,web
T007819,C00607,"August 11, 2024",245.21,4,Web
T001288,C00110,2024-05-07T17:56:00Z,$77.91,3,WEB 
T007327,C00071,05/08/2024,110.46,5,In-Store
T002174,C00240,2024-12-11T06:53:00Z, 68.15 ,1,Mobile
T002050,C00023,2024-10-18T11:03:00Z,$107.10,5,in-store
T004449,C00156,2024-07-24,$240.61,1,In-Store
T007739,C00727,"August 18, 2024", 7.68 ,2, mobile
T004723,C00680,01/08/2024,111.24,4,Mobile
T002620,C00652,25/06/2024, 106.40 ,1, mobile
T005658,C00004,27/03/2024,$109.78,3,in-store
T007781,C00427,28/02/2024,196.91,1, mobile
T006636, C00472 ,2024-11-10T16:03:00Z,$1.00,2,In-Store
T005919,C00745,2024-12-09T17:33:00Z,$152.77,3,Web
T002151,C00231,14/07/2024,$1.00,2,web
T002907,C00776,20/09/2024,1.00,5,in-store
T006709,C00618,"June 7, 2024",$106.06,, mobile
T007447,C00127,21/11/2024,$48.14,1,WEB 
T005932,C00310,2024-11-10T00:18:00Z,179.18,1, mobile
T007361,C00215,"November 28, 2024",$136.06,4,Web
T003581,C00436,2024-12-27T05:34:00Z, 41.32 ,3,In-Store
T003863,C00188,2024-02-28T04:20:00Z, 339.75 ,3,Mobile
T005814,C00867,2024-12-04,$108.55,4,Mobile
T006857,C00235,"June 20, 2024",89.97,3,web
T005590,C00749,"September 18, 2024", 61.11 ,2,in-store
T005936,C00055,2024-12-17, 78.19 ,2,in-store
T003852,C00652,2024-11-27T06:14:00Z, 170.65 ,2,web
T001579,C00813,11/10/2024,$110.27,1, mobile
T002779,C00330,26/12/2024,65.91,3,web
T003985, C00302 ,"March 23, 2024",110.59,5,Web
T005567,C00599,"May 11, 2024",$170.56,4,Mobile
T006802,C00221,11/06/2024, 35.06 ,5,web
T003296,C00220,"July 4, 2024", 49.50 ,2,Web
T006188,C00840,25/07/2024,136.67,5,WEB 
T007954,C00560,02/07/2024, 153.21 ,1,in-store
T007963,C00754,21/03/2024,$153.14,2, mobile
T003648,C00280,2024-04-14T13:16:00Z,$11.77,null, mobile
T000724,C00018,2024-12-25T12:58:00Z, 85.03 ,2,web
T003113,C00542,2024-08-06, 158.98 ,4,in-store
T006386,C00726,2024-09-01T23:46:00Z,154.53,4,Mobile
T003537,C00549,2024-02-04T15:02:00Z, 67.67 ,1,in-store
T003660,C00100,2024-01-14T03:16:00Z, 81.37 ,5,Mobile
T000242,C00096,09/03/2024,$125.25,2,Mobile
T001692,C00617,2024-11-04, 71.20 ,1,Mobile
T007051,C00580,2024-11-07T21:32:00Z,171.88,5,Web
T006919,C00320,2024-08-15,$162.70,3,web
T000631, C00634 ,2024-05-18T12:25:00Z,$166.38,2, mobile
T006728,C00198,2024-05-26T22:03:00Z, 230.00 ,3,in-store
T003920,C00170,2024-10-01, 192.88 ,5,in-store
T007287, C00015 ,05/05/2024, 102.45 ,2,Web
T000477,C00058,"December 16, 2024", 150.54 ,4,WEB 
T001725,C00139,01/11/2024,$137.88,2,web
T006770,C00524,2024-09-22T17:45:00Z,$58.93,1, mobile
T004083,C00400,"June 28, 2024",$89.56,5,Web
T007530, C00646 ,2024-11-13T11:33:00Z, 36.87 ,3,Web
T002949,C00405,"November 6, 2024",$1.00,1,in-store
T002372,C00537,04/03/2024,$35.24,null,Web
T006136,C00678,2024-08-04T15:09:00Z,100.16,5,In-Store
T007906,C00477,2024-11-22,174.67,1,Mobile
T000192,C00726,"March 17, 2024",161.62,2, mobile
T001617,C00534,"March 16, 2024", 1.00 ,2,in-store
T007302,C00130,2024-05-20,68.79,4,Mobile
T007476,C00327,"June 21, 2024",$81.85,5,WEB 
T004733,C00655,11/09/2024, 62.83 ,3,Web
T005354,C00408,"December 18, 2024",136.32,5,Mobile
T001718,C00580,22/12/2024,1.00,2,web
T002146,C00274,"July 25, 2024",$85.94,5,In-Store
T001100,C00803,"July 18, 2024",131.59,5, mobile
T006336,C00531,2024-11-24,100.81,3,In-Store
T006653,C00459,2024-03-10T05:07:00Z,$169.31,2,In-Store
T000202,C00800,2024-06-26T20:21:00Z,64.75,1, mobile
T000709,C00261,2024-04-19,62.60,1,Mobile
T006817,C00657,"September 4, 2024", 1.00 ,2,in-store
T007230,C00360,2024-03-18,159.16,2,in-store
T007923,C00507,11/12/2024, 154.36 ,5,In-Store
T002108,C00020,2024-07-06,$114.05,5,Web
T001452,C00779,2024-09-19T15:00:00Z,26.93,1,WEB 
T003754,C00508,"September 18, 2024", 115.59 ,3,WEB 
T006789,C00175,2024-11-27,$109.09,3,Mobile
T004985,C00744,03/07/2024,$118.94,5,Mobile
T001284,C00098,"January 23, 2024", 148.41 ,4,in-store
T007198,C00106,2024-08-11,15.59,1,WEB 
T001091,C00714,2024-07-05T00:28:00Z,1.00,2,Web
T005578,C00425,2024-12-26T20:16:00Z, 150.43 ,2, mobile
T006974,C00530,2024-04-26T09:57:00Z, 3.97 ,2,in-store
T005232,C00312,"May 25, 2024", 209.02 ,1,WEB 
T002019,C00505,19/02/2024,$139.25,5, mobile
T002810,C00250,"December 1, 2024",155.29,1,in-store
T005617,C00190,2024-08-06T23:17:00Z, 161.61 ,1,In-Store
T002836,C00482,15/10/2024,$88.64,5,In-Store
T004776,C00368,"January 1, 2024",$128.57,2,Mobile
T001047,C00261,2024-01-25T17:31:00Z, 94.52 ,5,WEB 
T005309, C00776 ,"June 7, 2024",$128.70,2,in-store
T007259,C00720,20/03/2024,$46.65,1, mobile
T004641,C00152,13/10/2024, 240.24 ,5,web
T005385, C00299 ,2024-02-09T14:47:00Z,89.54,1,web
T002131, C00003 ,16/08/2024,130.04,4,web
T002452,C00256,13/02/2024,$48.68,3,In-Store
T000177,C00547,2024-07-09T06:23:00Z,147.96,4,Web
T003452,C00453,10/10/2024,$121.23,5,in-store
T002358,C00805,"March 10, 2024",244.32,1,web
T001273,C00610,2024-05-18,$59.65,1,Mobile
T005956,C00746,2024-04-14T02:25:00Z, 11.31 ,null,In-Store
T002439,C00442,2024-11-20, 115.60 ,5,Mobile
T005060, C00340 ,"February 28, 2024",$22.90,3,In-Store
T004142,C00642,2024-12-25T18:46:00Z,$166.49,5,Mobile
T001531,C00085,08/03/2024, 84.94 ,1,WEB 
T006232,C00155,2024-05-20T19:04:00Z,58.27,3,WEB 
T003689,C00483,2024-07-15T11:51:00Z,185.37,1,Web
T003184,C00081,2024-05-01,59.26,3,In-Store
T000066,C00874,2024-12-08T10:55:00Z,28.39,5,web
T005801, C00120 ,2024-03-13T17:44:00Z,30.24,3,WEB 
T004296,C00457,"November 3, 2024", 144.02 ,null,Mobile
T004189,C00511,05/06/2024,$67.43,2,WEB 
T004874, C00606 ,"June 10, 2024", 87.55 ,4, mobile
T003178,C00636,"February 7, 2024",$122.69,3,WEB 
T001557,C00186,2024-01-08T00:26:00Z,184.58,4,In-Store
T005838,C00040,2024-10-24,166.65,2,WEB 
T005022,C00518,"December 12, 2024",$54.11,4,Mobile
T005008,C00357,2024-10-22T15:32:00Z, 10.44 ,4,In-Store
T001205,C00395,"May 2, 2024", 194.10 ,4,Mobile
T005120,C00310,2024-04-09T19:36:00Z,172.10,2,web
T002253,C00538,2024-04-16,60.42,4,WEB 
T001570,C00555,2024-05-16,$1.00,4,in-store
T006764,C00885,06/09/2024,$109.25,2,WEB 
T003986,C00625,2024-01-24,$191.39,5,in-store
T003674,C00242,"May 21, 2024", 141.89 ,4, mobile
T002890,C00729,2024-06-08, 1.00 ,1,web
T006902, C00410 ,19/09/2024,116.48,2,in-store
T004447,C00050,"December 25, 2024", 60.64 ,1,Web
T007082,C00586,2024-02-22,$122.73,1,Web
T001238,C00736,2024-12-24T18:01:00Z,$156.07,1,Mobile
T000110,C00711,2024-11-25T01:47:00Z, 155.94 ,5,in-store
T007582,C00267,2024-12-07, 34.68 ,5, mobile
T007583,C00580,2024-05-13T04:47:00Z, 71.62 ,4,In-Store
T001054,C00052,06/12/2024, 150.87 ,4, mobile
T002679,C00678,2024-03-09T17:15:00Z, 219.97 ,1, mobile
T005775,C00845,2024-03-01,38.41,5, mobile
T004740,C00061,2024-09-18,70.53,4,WEB 
T005434,C00220,2024-09-20,131.45,3,Mobile
T007217,C00083,"April 22, 2024", 135.77 ,1,WEB 
T002750,C00126,2024-06-11T18:48:00Z, 121.52 ,3,web
T006582,C00455,2024-11-09T12:50:00Z, 130.57 ,null,In-Store
T006297,C00085,2024-12-17T05:24:00Z,198.72,3,web
T005710,C00685,2024-05-20, 38.96 ,1,in-store
T005526,C00167,2024-01-22T14:51:00Z,38.23,5,web
T005085,C00360,2024-02-20T12:49:00Z,184.59,3,in-store
T005890,C00531,2024-10-10T04:33:00Z,61.22,1,Mobile
T002290,C00585,"October 23, 2024", 131.03 ,1,In-Store
T004559,C00329,12/12/2024,$93.44,2,web
T002791,C00824,13/09/2024,63.56,4,Web
T005576,C00236,17/07/2024,$100.36,5,Web
T003658,C00622,"March 10, 2024",88.70,3,WEB 
T006988,C00369,01/11/2024, 178.20 ,5,web
T003045,C00039,05/08/2024,$1.53,2,In-Store
T003070,C00394,2024-03-11T05:56:00Z,$75.95,3,In-Store
T003034,C00216,2024-05-05,$206.25,3,in-store
T004699,C00246,"May 5, 2024",152.02,1,in-store
T002106,C00751,"July 9, 2024",165.26,5, mobile
T001014, C00731 ,2024-05-27, 107.36 ,3,in-store
T002858,C00291,2024-12-05T09:02:00Z,$83.80,2, mobile
T002997,C00189,2024-11-16,$186.13,5,Web
T006018,C00533,"February 13, 2024",219.35,1,WEB 
T003295, C00622 ,2024-07-22,204.73,2,In-Store
T007381,C00467,2024-01-21, 137.69 ,1,WEB 
T000327,C00517,"November 26, 2024",39.15,3, mobile
T004682,C00480,23/03/2024,187.72,2,In-Store
T003143,C00463,2024-11-01T05:04:00Z,$63.36,2, mobile
T006434,C00210,02/04/2024,$122.61,1,web
T007416,C00016,2024-03-13T06:44:00Z, 50.90 ,5, mobile
T004519,C00189,"February 19, 2024",$65.42,4,in-store
T000635, C00172 ,25/03/2024, 131.02 ,5,web
T007077,C00681,21/03/2024, 134.18 ,4, mobile
T004484,C00084,2024-01-17T12:49:00Z, 75.19 ,4,Web
T002281,C00033,"July 3, 2024", 136.85 ,5,Mobile
T006092,C00598,2024-12-19,$138.70,4,In-Store
T003230, C00272 ,"July 10, 2024",$99.67,5,in-store
T007063, C00596 ,2024-10-11T19:27:00Z, 52.21 ,1, mobile
T001229,C00227,2024-01-19T20:42:00Z, 158.50 ,5,web
T000524, C00488 ,2024-10-11T15:34:00Z,$36.74,1,web
T001989,C00812,"September 23, 2024",69.09,2,WEB 
T005555,C00249,2024-06-14T15:10:00Z,50.30,3,In-Store
T003110, C00560 ,2024-04-19T22:59:00Z,196.63,NA,In-Store
T003271,C00392,"November 3, 2024",$106.84,4,Mobile
T002711,C00667,21/04/2024,$46.86,1,In-Store
T002411,C00181,"March 17, 2024",$93.96,1,In-Store
T007093,C00816,2024-10-09T04:46:00Z,$101.97,3,web
T000538,C00802,2024-05-05,$53.95,2,Mobile
T000385,C00073,2024-10-04,84.04,5,in-store
T001138,C00810,2024-02-16,$96.25,3,Mobile
T000687,C00708,06/12/2024,1.00,1,In-Store
T006430,C00113,22/10/2024, 20.18 ,2,in-store
T002022,C00253,01/08/2024, 180.70 ,5,In-Store
T006941,C00556,09/11/2024,$184.40,4,Mobile
T007989,C00578,09/01/2024,$79.14,2,Web
T003684,C00799,2024-06-21T15:56:00Z, 147.92 ,4,in-store
T003692,C00147,2024-02-22,149.71,3,Web
T005213,C00596,06/05/2024,181.48,3,Web
T000578,C00213,2024-06-03T22:43:00Z,210.47,5,In-Store
T004135,C00632,2024-06-19,137.29,4,in-store
T000217,C00393,22/03/2024,$49.01,4,In-Store
T004283,C00436,2024-01-01T11:16:00Z,96.84,1,In-Store
T006219,C00892,09/04/2024, 195.20 ,1,Mobile
T001948,C00589,"November 9, 2024",125.02,3,Mobile
T000321,C00295,2024-02-18,148.51,5,in-store
T005809,C00311,"August 2, 2024", 238.20 ,2,In-Store
T006383,C00119,2024-07-13, 215.68 ,2,web
T004940,C00211,01/07/2024,31.25,  ,web
T003489, C00032 ,09/05/2024,233.57,5,Mobile
T007930,C00415,12/02/2024,$55.90,3,In-Store
T006951, C00732 ,21/12/2024,69.75,3,Web
T000749,C00363,"October 11, 2024",$98.24,3,Mobile
T002410, C00223 ,"February 13, 2024",108.68,5,WEB 
T006153,C00082,08/11/2024, 155.57 ,4,WEB 
T006570,C00024,2024-11-21T09:24:00Z,$144.74,  ,Web
T005473,C00354,"June 10, 2024", 54.06 ,1,web
T002385,C00264,"December 5, 2024", 58.12 ,2,in-store
T003844,C00549,2024-10-11T01:48:00Z,$92.49,4, mobile
T003673,C00897,2024-06-15,134.36,3, mobile
T000094,C00562,2024-12-05T11:29:00Z,86.11,1,in-store
T000373,C00622,12/02/2024, 162.98 ,1,Web
T003272, C00260 ,2024-03-20,128.37,4,in-store
T007293,C00144,2024-06-17,133.32,  ,In-Store
T000281,C00840,22/02/2024, 283.16 ,5,WEB 
T006234,C00683,14/06/2024,$116.91,4, mobile
T005061,C00099,28/01/2024,$79.71,4,in-store
T001671,C00482,17/09/2024,191.91,5,In-Store
T000250,C00674,01/04/2024,$191.65,1,In-Store
T003781,C00019,02/08/2024,224.89,3,WEB 
T003465,C00149,2024-06-05,$131.40,1,Web
T003482, C00366 ,23/04/2024,$42.74,2, mobile
T005404,C00280,"September 11, 2024",186.35,5,WEB 
T005302, C00795 ,"July 24, 2024",6.73,3,In-Store
T002690,C00259,2024-03-16T07:08:00Z,$69.91,4,web
T000309,C00145,"February 10, 2024",$134.13,3,in-store
T006866,C00693,14/09/2024,218.72,1,Web
T007709, C00718 ,2024-12-24,$57.63,2,in-store
T000341,C00041,"June 5, 2024",$76.33,2,Web
T001149, C00691 ,09/04/2024, 100.17 ,4,in-store
T005974, C00866 ,2024-06-26,142.94,1, mobile
T000639, C00335 ,"July 1, 2024",205.52,5,WEB 
T004759,C00717,10/04/2024,224.29,2,in-store
T005656,C00459,2024-12-12T01:50:00Z,177.25,3,in-store
T001486,C00069,2024-12-27T21:53:00Z,152.90,3,Mobile
T007881,C00385,05/07/2024,235.39,5,In-Store
T007027,C00105,2024-11-16T07:51:00Z,$162.71,5,In-Store
T006474,C00674,19/08/2024,$158.52,4,in-store
T001115,C00382,"December 5, 2024",$60.12,4,in-store
T004838,C00235,2024-04-25T04:49:00Z, 167.80 ,5, mobile
T007319,C00246,08/04/2024, 33.42 ,5,web
T002630,C00832,2024-09-16, 1.00 ,4,Web
T006081,C00843,2024-11-23,$220.78,1,Web
T007304,C00435,2024-12-09,$119.55,4,Web
T003984,C00453,"January 9, 2024",$93.22,3,In-Store
T005316,C00887,2024-06-27,39.19,3, mobile
T002734,C00257,2024-11-28,95.77,2,WEB 
T003458,C00305,12/07/2024, 48.27 ,2,Web
T005350, C00287 ,2024-05-05,$148.14,5,Web
T007642,C00074,14/02/2024,$73.34,null,In-Store
T000585, C00569 ,2024-09-09,134.53,2,WEB 
T002871,C00737,2024-02-13T06:18:00Z,74.38,1,Web
T000424,C00153,2024-12-20T11:17:00Z,$57.08,5,Mobile
T006167,C00497,2024-06-04T13:41:00Z, 260.57 ,3,in-store
T006713,C00738,"May 28, 2024",24.97,2, mobile
T002902,C00379,2024-04-22,56.80,5,WEB 
T002633,C00533,2024-04-27T00:04:00Z,$145.24,4,web
T006136,C00678,2024-08-04T15:09:00Z,100.16,5,In-Store
T003447,C00487,2024-12-14T14:38:00Z,197.29,3,In-Store
T004212,C00501,12/09/2024,$316.92,4,Web
T000788,C00014,2024-01-01,$23.22,4,Mobile
T006655,C00527,15/02/2024, 96.65 ,2,WEB 
T000578,C00213,2024-06-03T22:43:00Z,210.47,5,In-Store
T004235,C00722,2024-09-13T06:27:00Z,185.49,5,Web
T005779,C00721,2024-09-11, 66.25 ,2, mobile
T004704,C00790,"September 19, 2024", 59.35 ,4,Mobile
T006785,C00756,2024-10-15, 182.48 ,2,Web
T005221,C00244,13/11/2024,124.77,5,in-store
T001364,C00650,"January 10, 2024",3.45,5,Web
T006559,C00487,2024-01-11, 34.90 ,4,In-Store
T004600,C00223,"September 19, 2024", 1.00 ,1,WEB 
T005879,C00116,2024-01-01T20:59:00Z, 163.72 ,1,WEB 
T002834,C00119,2024-06-02,130.48,1,WEB 
T004428,C00436,17/05/2024,$138.23,2,WEB 
T005529,C00655,2024-01-27T13:12:00Z,$78.79,5,Web
T001814, C00705 ,15/04/2024,$95.75,4,In-Store
T006567,C00755,18/01/2024,$184.28,1,in-store
T007172,C00193,2024-07-09, 130.51 ,2,in-store
T006200, C00847 ,26/08/2024,$185.19,4,WEB 
T004399,C00459,13/11/2024,84.76,5,in-store
T005626,C00238,"July 25, 2024",$170.18,1,Web
T002763,C00353,2024-11-04T23:24:00Z,$44.30,3,web
T000115, C00344 ,"January 8, 2024", 110.11 ,3,Mobile
T001002,C00787,10/05/2024,$147.89,4,web
T000716,C00680,2024-02-19T22:00:00Z, 137.36 ,4,WEB 
T000513,C00433,2024-07-01T22:00:00Z,121.96,5,Mobile
T000984,C00256,"July 21, 2024",$94.56,5,in-store
T005380,C00696,"February 14, 2024",1.00,4, mobile
T005859,C00731,17/12/2024,$112.22,1,WEB 
T007041,C00752,"March 8, 2024",$174.33,5,WEB 
T006455, C00618 ,"October 2, 2024", 82.08 ,2,in-store
T003728,C00439,25/04/2024, 150.20 ,3, mobile
T007086,C00858,2024-03-26,$119.67,1,Mobile
T006485,C00033,2024-01-08, 202.82 ,3,Web
T000042,C00478,2024-10-16, 154.62 ,3,in-store
T004912,C00500,18/02/2024,142.22,2,in-store
T002879,C00198,2024-03-10T23:47:00Z, 29.78 ,2,Mobile
T002105,C00411,2024-02-16T02:49:00Z,280.04,1,Mobile
T004332,C00077,17/10/2024,99.49,1,WEB 
T007494,C00535,09/06/2024,150.78,1, mobile
T004098, C00694 ,2024-01-04T07:01:00Z, 157.46 ,3,WEB 
T000988,C00279,17/10/2024,101.84,1,in-store
T002158,C00692,2024-10-23T09:37:00Z,$121.85,5,Web
T004761,C00865,2024-05-08,$99.71,2,in-store
T004263,C00838,"April 9, 2024", 109.03 ,5,web
T002808,C00533,2024-10-02,247.09,1,Web
T007987,C00674,2024-10-27,$1.00,N/A,web
T002152,C00278,2024-10-20T01:23:00Z, 209.59 ,4,Mobile
T002622,C00203,27/02/2024,$104.04,3,In-Store
T000414,C00252,2024-05-01T10:41:00Z, 162.66 ,4,WEB 
T001044,C00202,"September 17, 2024",106.97,5,In-Store
T006281,C00157,2024-01-16,116.30,  ,Web
T000148,C00397,2024-05-05T07:06:00Z, 128.76 ,4,in-store
T006650,C00441,"April 3, 2024",116.08,5, mobile
T004924,C00744,2024-10-26T05:22:00Z,106.94,2,web
T002804, C00639 ,"June 6, 2024", 147.61 ,4,Web
T005305,C00224,2024-11-16T16:55:00Z,$96.83,4,in-store
T004413,C00757,07/09/2024, 158.49 ,null,In-Store
T002177,C00819,"October 6, 2024",$101.83,1,web
T004091,C00022,2024-12-10,$81.75,2,in-store
T001178,C00611,18/04/2024,162.03,5,web
T000580,C00630,2024-01-14, 2.62 ,4, mobile
T002021,C00151,2024-06-06, 67.79 ,5,In-Store
T006558,C00491,25/03/2024, 196.47 ,4,In-Store
T003361,C00640,"August 5, 2024",$89.23,5, mobile
T005108, C00380 ,05/04/2024, 202.23 ,2,In-Store
T002662,C00654,2024-02-23,$1.00,5,WEB 
T000156,C00377,2024-10-04, 132.88 ,1,WEB 
T000417,C00679,2024-10-17T18:06:00Z,198.69,4, mobile
T006244,C00633,09/04/2024,$126.51,2, mobile
T000060,C00482,2024-08-16T04:19:00Z,146.14,5,In-Store
T004800,C00021,2024-11-14, 1.00 ,3, mobile
T006898,C00131,03/02/2024,214.42,5,Mobile
T002097,C00792,2024-03-13, 133.31 ,5,WEB 
T005612,C00714,04/08/2024,$56.32,4,web
T002913,C00845,11/03/2024, 99.98 ,3,Mobile
T001666,C00735,17/08/2024,83.86,2, mobile
T007157,C00246,10/01/2024, 195.16 ,2, mobile
T000681,C00534,"February 6, 2024",$15.57,4,in-store
T004371,C00170,"August 8, 2024",227.30,5,WEB 
T002318,C00076,13/04/2024, 151.90 ,4,web
T005534,C00608,2024-01-06,$8.13,,Mobile
T006187,C00599,"November 2, 2024", 100.97 ,2, mobile
T003118,C00011,2024-09-12T08:01:00Z,$211.12,3,in-store
T003049,C00665,2024-11-22, 99.03 ,1,In-Store
T000782,C00573,"June 21, 2024", 113.23 ,5,In-Store
T005636,C00037,"May 16, 2024",$35.77,4,Web
T006148,C00081,2024-12-02, 72.47 ,4,in-store
T007393,C00065,"March 10, 2024",$234.76,2,Web
T005410,C00872,"June 1, 2024",$125.97,5, mobile
T003584,C00693,05/09/2024,84.09,4,Web
T007358,C00247,2024-07-17,127.83,1,in-store
T004175,C00854,2024-03-22T03:45:00Z,$171.34,5,web
T004432,C00087,2024-10-05,216.56,3, mobile
T006550,C00133,2024-05-20,$129.50,4,WEB 
T003031,C00883,2024-01-19, 164.08 ,3, mobile
T007461, C00881 ,02/04/2024,100.69,3,Mobile
T000149,C00730,"October 4, 2024",$77.62,5,web
T003156,C00754,"July 10, 2024",171.25,2,in-store
T007179, C00118 ,07/05/2024,26.90,1,WEB 
T007332,C00882,2024-10-24,$158.53,2,Mobile
T007720,C00131,2024-04-15T12:57:00Z,$67.62,4,WEB 
T004360,C00608,"July 9, 2024", 81.78 ,5,In-Store
T000535,C00457,01/09/2024, 254.24 ,2,web
T005634, C00581 ,14/10/2024, 151.35 ,2,In-Store
T000378,C00464,01/03/2024,7.11,1,WEB 
T000861,C00848,18/04/2024,$71.48,1,in-store
T004524,C00670,2024-02-16, 193.13 ,2,web
T002935,C00144,"August 4, 2024",88.72,1,Web
T006142,C00655,"April 11, 2024", 45.29 ,3,Mobile
T007498,C00781,2024-04-08,212.55,2, mobile
T001752, C00487 ,2024-11-04T10:39:00Z,$186.19,3,WEB 
T005851,C00312,"May 11, 2024",50.24,4,Web
T005087,C00617,"November 8, 2024", 62.60 ,3,In-Store
T004685,C00250,2024-07-15T12:29:00Z, 26.61 ,3,Web
T000864,C00226,2024-11-03T09:21:00Z,$253.94,5,Web
T000684,C00851,"October 23, 2024",151.11,1,in-store
T002986,C00834,2024-01-28,$96.71,1,WEB 
T004623,C00870,2024-04-18, 128.60 ,4, mobile
T001127,C00093,2024-03-06,176.27,3,In-Store
T002065,C00192,2024-04-05T20:50:00Z, 86.76 ,4,Web
T003999,C00707,2024-04-07,$234.47,5, mobile
T002227,C00104,2024-06-22T05:55:00Z, 186.19 ,2,Web
T006628,C00537,"January 2, 2024",$49.94,NA,Mobile
T006597,C00132,2024-01-04T22:33:00Z, 123.32 ,1, mobile
T000139,C00016,2024-02-25,30.32,2,WEB 
T000784,C00392,"October 15, 2024", 125.11 ,2, mobile
T001937,C00339,2024-07-20T13:26:00Z,$146.07,5,WEB 
T001404,C00200,05/04/2024, 102.76 ,4,WEB 
T006656,C00144,15/02/2024,$69.48,2, mobile
T002069,C00223,2024-12-11T08:20:00Z,131.18,2,WEB 
T000204,C00440,"February 15, 2024", 196.15 ,4, mobile
T006117,C00582,2024-10-01,180.45,3,Web
T007245,C00889,2024-07-19,222.55,3,In-Store
T002496,C00518,2024-10-25T10:01:00Z,128.05,5,Mobile
T000952,C00705,2024-02-09T22:45:00Z,162.16,3,in-store
T006969,C00344,2024-04-21T00:03:00Z,$96.12,4,web
T002883,C00669,2024-11-07,$189.56,2,WEB 
T003433,C00040,"June 27, 2024", 109.41 ,5,In-Store
T003925,C00743,28/04/2024,$72.03,4,Mobile
T005456,C00532,"September 20, 2024", 24.33 ,3,In-Store
T006710,C00263,24/09/2024,$182.95,3, mobile
T006716, C00421 ,"January 21, 2024",$162.98,2,WEB 
T002388,C00770,"December 26, 2024", 1.00 ,2, mobile
T000076,C00711,11/12/2024,$124.09,2,In-Store
T001661,C00485,2024-09-03,127.65,2,In-Store
T004064,C00867,08/04/2024,58.99,1,In-Store
T001754,C00348,2024-08-14T07:23:00Z, 83.98 ,1,WEB 
T003477,C00456,2024-07-13T01:53:00Z,160.08,5,web
T007615,C00124,"January 21, 2024",170.02,3,In-Store
T005237,C00497,2024-11-25T10:51:00Z, 120.41 ,5,Web
T004485,C00620,15/05/2024,$246.65,3,in-store
T006762,C00900,2024-08-02T10:30:00Z,75.00,1,WEB 
T001498, C00747 ,2024-10-15,$153.69,2,WEB 
T004219,C00219,"March 23, 2024",210.14,5,In-Store
T001300,C00897,19/08/2024,91.80,3,Mobile
T005977,C00881,2024-07-03T15:05:00Z,76.98,5,web
T007692,C00730,"March 18, 2024",$101.70,4,Mobile
T002842,C00652,2024-10-19T00:18:00Z,71.24,3,Mobile
T000650,C00333,"May 23, 2024", 124.26 ,4,WEB 
T007735,C00203,2024-03-22,$166.12,2,In-Store
T004132,C00262,2024-10-11T07:00:00Z,$84.25,2,In-Store
T003919,C00267,2024-02-22,$225.05,5,In-Store
T005073,C00211,2024-08-02,$125.70,2,WEB 
T007303,C00688,13/08/2024, 200.42 ,2,web
T003528,C00205,"July 20, 2024",$135.83,3, mobile
T001370,C00029,2024-12-18T03:10:00Z,$98.20,1,in-store
T007660,C00436,2024-04-28, 90.71 ,5,in-store
T000261,C00207,06/10/2024,$97.05,5,In-Store
T006612,C00041,11/06/2024,107.52,2,WEB 
T000895,C00626,16/02/2024,53.00,2,In-Store
T006761, C00329 ,09/02/2024, 184.54 ,3,In-Store
T007402,C00560,14/02/2024, 137.52 ,3, mobile
T005168,C00391,18/02/2024,199.13,3,Web
T003029,C00616,2024-02-16T01:45:00Z, 194.49 ,3, mobile
